ISO3,Year,Access_Healthcare,Children_U5,Conflict_Probability,Food_Security,Governance,Hazard_Exposure,Health_Conditions,Human_Hazard,INFORM_Risk,Inequality,Infrastructure,Institutional,Lack_Coping_Capacity,Natural_Hazard,SocioEcon_Vulnerability,Uprooted_People,Vulnerability,Vulnerable_Groups,Total_CBPF,CBPF_Targeted,CBPF_Reached,Population,Total_PIN,HNO_Targeted,HNO_Reached,Dollars_Per_Person,WB_Population,Density_per_km2,Land_Area_km2,Birth_Rate,Infant_Mortality,Life_Expectancy,Maternal_Mortality,Fertility_Rate,Physicians_per_1000,Latitude,Longitude,GDP_per_capita,Urban_pct,Log_CBPF,CBPF_per_capita,INFORM_Risk_Change,Vulnerability_Change,Continent,Pop_Used,Need_Proxy,_y,_y_model,pred_log,pred_funding,actual_funding,funding_gap,funding_ratio_gap,flag_overlooked,flag_overfunded,beneficiaries_per_million,efficiency_robust_z,flag_low_efficiency,flag_high_efficiency
VEN,2021,6.9,2.3,0.476587825765223,6.7,8.7,5.5,1.3,5.1,6.1,7.0,4.5,8.7,7.1,5.9,4.0,9.0,5.7,7.0,11456037.35,173795.0,220333.0,,,,,,28515829,32,912050,17.88,21.4,72.1,125,2.27,1.92,6.42375,-66.58973,16915.49345340793,88.2,16.25402751576774,0.401743093283383,0.0,0.7999999999999998,Americas,28515829,12992665.60290885,11456037.35,16.254027515767742,17.230676651000977,30422000.890640695,11456037.35,-18965963.540640697,-0.6234291954963278,True,False,19232.915645196208,-0.6303047028315464,False,False
VEN,2022,6.9,2.1,0.506721466677581,6.8,8.7,5.4,1.4,4.9,6.2,7.0,4.5,8.7,7.1,5.9,4.1,9.2,6.1,7.5,9392778.19,155903.0,228233.0,,,,,,28515829,32,912050,17.88,21.4,72.1,125,2.27,1.92,6.42375,-66.58973,16915.49345340793,88.2,16.0554517807689,0.3293882211876077,0.1000000000000005,0.3999999999999995,Americas,28515829,14051378.669679947,9392778.19,16.055451780768898,16.55399513244629,15463532.497991651,9392778.19,-6070754.307991652,-0.39258522001878293,True,False,24298.774586063257,-0.5400940104459454,False,False
VEN,2023,6.9,1.8,0.628472805453073,6.4,8.5,5.9,1.3,5.9,6.5,6.9,4.4,8.5,6.9,5.9,4.0,10.0,6.6,8.2,12163013.0,221887.0,253137.0,,,,,,28515829,32,912050,17.88,21.4,72.1,125,2.27,1.92,6.42375,-66.58973,16915.49345340793,88.2,16.31391026563173,0.4265354866590061,0.2999999999999998,0.5,Americas,28515829,15939706.23794289,12163013.0,16.31391026563173,16.67149543762207,17391556.366692062,12163013.0,-5228543.3666920625,-0.30063688703017155,False,False,20812.030701536532,-0.6021844838811533,False,False
VEN,2024,6.9,1.7,0.615856802207476,6.0,8.5,5.9,1.3,5.8,6.4,6.9,4.4,8.5,6.9,5.9,4.0,10.0,6.5,8.1,12613729.78,177203.0,116210.0,,,,,,28515829,32,912050,17.88,21.4,72.1,125,2.27,1.92,6.42375,-66.58973,16915.49345340793,88.2,16.35029652302569,0.4423413318967511,-0.09999999999999964,-0.09999999999999964,Americas,28515829,15432912.442050513,12613729.78,16.350296523025694,16.783679962158203,19456269.40934744,12613729.78,-6842539.629347442,-0.3516881620718131,True,False,9212.976813174368,-0.8087355731438082,False,False
VEN,2025,6.9,1.6,0.671817310251582,5.5,8.6,6.1,1.3,6.2,5.8,6.9,4.4,8.6,7.0,5.9,4.0,6.8,4.5,5.0,8965515.94,167964.0,22223.0,27112332.0,7943720.0,5125664.0,2000000.0,1.128629400331331,28515829,32,912050,17.88,21.4,72.1,125,2.27,1.92,6.42375,-66.58973,16915.49345340793,88.2,16.00889632537794,0.3144048850903124,-0.6000000000000005,-2.0,Americas,27112332,7943720.0,8965515.94,16.008896325377943,15.519316673278809,5494820.566284043,8965515.94,3470695.3737159567,0.631630338397577,False,True,2478.7195902884405,-0.928656402734712,False,False
YEM,2018,6.9,7.3,0.991568094384175,8.7,8.7,8.0,1.2,9.6,8.0,6.5,6.8,8.7,7.9,4.5,7.9,9.7,8.1,8.2,188161347.32,8837833.0,11629444.0,,,,,,29161922,56,527968,30.45,42.9,66.1,164,3.79,0.31,15.552727,48.516388,922.9296417430922,37.3,19.05281038846519,6.452295816441728,,,MENA,29161922,24075003.64805332,188161347.32,19.05281038846519,,,188161347.32,,,False,False,61805.70114732634,0.12781361466615898,False,False
YEM,2019,7.0,7.3,0.993607229612405,8.9,9.1,8.0,1.7,9.6,8.2,6.5,7.0,9.1,8.2,4.5,8.4,9.8,8.4,8.4,239404030.19,11009720.0,12642954.0,,,,,,29161922,56,527968,30.45,42.9,66.1,164,3.79,0.31,15.552727,48.516388,922.9296417430922,37.3,19.29366318966818,8.20947364820467,0.1999999999999993,0.3000000000000007,MENA,29161922,25299697.876687363,239404030.19,19.29366318966818,,,239404030.19,,,False,False,52810.113471829485,-0.03237603966382479,False,False
YEM,2020,6.8,7.4,0.991881944912812,9.0,9.1,8.4,1.5,10.0,8.4,6.5,6.8,9.1,8.2,4.5,8.4,10.0,8.5,8.6,99093834.22,4532643.0,10480301.0,,,,,,29161922,56,527968,30.45,42.9,66.1,164,3.79,0.31,15.552727,48.516388,922.9296417430922,37.3,18.41157778969622,3.398055663820787,0.2000000000000011,0.09999999999999964,MENA,29161922,26148109.240865976,99093834.22,18.411577789696217,19.16642951965332,210801926.77941844,99093834.22,-111708092.55941844,-0.5299196941226678,True,False,105761.3834643509,0.9105579789262555,False,False
YEM,2021,6.8,7.4,0.995714214056942,8.9,9.1,8.4,1.5,10.0,8.4,6.5,6.9,9.1,8.2,4.5,8.3,10.0,8.5,8.6,113004284.5,13321908.0,9687175.0,,,,,,29161922,56,527968,30.45,42.9,66.1,164,3.79,0.31,15.552727,48.516388,922.9296417430922,37.3,18.54293630073625,3.875062984531678,0.0,0.0,MENA,29161922,26148109.240865976,113004284.5,18.54293630073625,18.507917404174805,109115487.2121072,113004284.5,3888797.2878928035,0.03563927896260455,False,False,85723.96208494445,0.5537399787888647,False,False
YEM,2022,6.7,7.4,0.997693627759632,8.8,9.1,8.4,1.3,10.0,8.4,6.5,6.8,9.1,8.2,4.5,8.4,10.0,8.5,8.6,78568691.27000001,9847571.0,10326781.0,,,,,,29161922,56,527968,30.45,42.9,66.1,164,3.79,0.31,15.552727,48.516388,922.9296417430922,37.3,18.17948386087451,2.694221981322082,0.0,0.0,MENA,29161922,26148109.240865976,78568691.27000001,18.179483860874505,18.49788475036621,108026242.43798645,78568691.27000001,-29457551.167986438,-0.2726888439621219,False,False,131436.3372094458,1.3677667921501127,False,False
YEM,2023,6.6,7.4,0.991026852337417,8.6,9.0,8.4,1.3,10.0,8.3,6.5,6.7,9.0,8.1,4.5,8.2,10.0,8.4,8.5,85897174.57,4104831.0,4714268.0,,,,,,29161922,56,527968,30.45,42.9,66.1,164,3.79,0.31,15.552727,48.516388,922.9296417430922,37.3,18.26866150597154,2.945525146456396,-0.09999999999999964,-0.09999999999999964,MENA,29161922,25629832.842662815,85897174.57,18.268661505971536,18.628116607666016,123051878.34034988,85897174.57,-37154703.77034989,-0.30194341014107473,False,False,54882.68995510824,0.004531533515994082,False,False
YEM,2024,6.6,7.3,0.990936502945678,8.6,9.0,8.0,1.3,9.6,8.2,6.5,6.7,9.0,8.1,4.5,8.3,10.0,8.5,8.6,37084897.52,1568747.0,1496491.0,,,,,,29161922,56,527968,30.45,42.9,66.1,164,3.79,0.31,15.552727,48.516388,922.9296417430922,37.3,17.42872039673271,1.27168907179712,-0.1000000000000014,0.09999999999999964,MENA,29161922,25487839.30891508,37084897.52,17.42872039673271,18.755779266357422,139807811.04562366,37084897.52,-102722913.52562365,-0.7347437368295678,True,False,40353.111375124725,-0.25420511096447235,False,False
YEM,2025,6.6,7.3,0.977963465932457,8.7,9.2,8.0,1.3,9.6,8.2,6.5,6.7,9.2,8.2,4.5,8.3,10.0,8.5,8.7,22622083.55,1111872.0,240223.0,34879018.0,19540217.0,10527030.0,5300000.0,1.157719156854809,29161922,56,527968,30.45,42.9,66.1,164,3.79,0.31,15.552727,48.516388,922.9296417430922,37.3,16.93443717957863,0.7757404861723449,0.0,0.0,MENA,34879018,19540217.0,22622083.55,16.934437179578634,17.769105911254883,52122427.90248446,22622083.55,-29500344.35248446,-0.5659817767444847,True,False,10618.959984761485,-0.7836984142193497,False,False
